datetime,ask,bid
10.01.2021 00:02:50.145,14721.781,14718.377
10.01.2021 00:02:50.196,14721.861,14718.409
10.01.2021 00:02:50.465,14721.833,14718.868999999999
10.01.2021 00:02:50.515,14722.361,14718.909
10.01.2021 00:02:51.107,14722.291000000001,14718.907
10.01.2021 00:02:51.158,14722.241000000002,14718.798999999999
10.01.2021 00:02:51.617,14722.391000000001,14718.829
10.01.2021 00:02:52.066,14722.293,14719.149
10.01.2021 00:02:52.116,14722.591,14719.128999999999
10.01.2021 00:02:52.632,14722.663,14719.598999999998
10.01.2021 00:02:52.683,14722.811000000002,14719.389
10.01.2021 00:02:52.799,14722.661,14719.367
10.01.2021 00:02:52.849,14722.611,14719.108999999999
10.01.2021 00:02:53.204,14722.581,14719.207
10.01.2021 00:02:53.255,14722.511,14719.038999999999
10.01.2021 00:02:53.430,14722.321000000002,14719.017
10.01.2021 00:02:53.480,14722.291000000001,14718.868999999999
10.01.2021 00:02:53.692,14722.211000000001,14718.837
10.01.2021 00:02:53.742,14722.191,14718.758999999998
10.01.2021 00:02:53.851,14722.273000000001,14718.878999999999
10.01.2021 00:02:53.902,14722.351,14718.848999999998
10.01.2021 00:02:54.747,14722.353000000001,14719.178999999998
10.01.2021 00:02:54.798,14722.691,14719.169
10.01.2021 00:02:55.268,14722.331,14718.839
10.01.2021 00:02:55.318,14722.291000000001,14718.848999999998
10.01.2021 00:02:55.429,14722.271,14718.857
10.01.2021 00:02:55.480,14722.201000000001,14718.719
10.01.2021 00:02:55.679,14722.001,14718.737
10.01.2021 00:02:55.730,14722.011,14718.569
10.01.2021 00:02:55.839,14721.841,14718.567
10.01.2021 00:02:55.889,14721.811000000002,14718.339
10.01.2021 00:02:56.057,14721.681,14718.367
10.01.2021 00:02:56.107,14721.731000000002,14718.239
10.01.2021 00:02:57.272,14721.783000000001,14718.598999999998
10.01.2021 00:02:57.322,14721.851,14718.409
10.01.2021 00:02:57.768,14721.691,14718.367
10.01.2021 00:02:57.818,14721.741000000002,14718.249
10.01.2021 00:02:57.927,14721.743,14718.749
10.01.2021 00:02:57.977,14722.201000000001,14718.809
10.01.2021 00:02:58.553,14721.781,14718.409
10.01.2021 00:02:59.049,14721.883,14718.829
10.01.2021 00:02:59.099,14722.361,14718.858999999999
10.01.2021 00:02:59.625,14722.383,14719.008999999998
10.01.2021 00:02:59.675,14722.541000000001,14719.108999999999
10.01.2021 00:02:59.782,14722.361,14719.098999999998
10.01.2021 00:02:59.832,14722.291000000001,14718.878999999999
10.01.2021 00:03:00.249,14722.313,14719.079
10.01.2021 00:03:00.299,14722.301000000001,14719.048999999999
10.01.2021 00:03:00.422,14722.231000000002,14718.758999999998
10.01.2021 00:03:00.472,14722.241000000002,14718.729
10.01.2021 00:03:00.730,14722.243,14719.178999999998
10.01.2021 00:03:00.780,14722.651000000002,14719.188999999998
10.01.2021 00:03:00.921,14722.531,14719.177
10.01.2021 00:03:00.971,14722.521,14719.298999999999
10.01.2021 00:03:01.080,14722.523000000001,14719.399
10.01.2021 00:03:01.130,14722.641000000001,14719.169
10.01.2021 00:03:01.240,14722.693000000001,14719.419
10.01.2021 00:03:01.290,14722.881000000001,14719.339
10.01.2021 00:03:01.855,14723.191,14719.809
10.01.2021 00:03:01.990,14723.243,14719.858999999999
10.01.2021 00:03:02.040,14723.291000000001,14719.839
10.01.2021 00:03:02.184,14722.671,14719.188999999998
10.01.2021 00:03:02.316,14722.633,14719.319
10.01.2021 00:03:02.366,14722.841,14719.399
10.01.2021 00:03:02.514,14723.091,14719.708999999999
10.01.2021 00:03:02.726,14723.001,14719.636999999999
10.01.2021 00:03:02.776,14723.031,14719.528999999999
10.01.2021 00:03:02.883,14723.063,14719.688999999998
10.01.2021 00:03:02.933,14723.101,14719.608999999999
10.01.2021 00:03:03.044,14722.581,14719.118999999999
10.01.2021 00:03:03.095,14722.591,14719.118999999999
10.01.2021 00:03:03.204,14722.361,14718.809
10.01.2021 00:03:03.364,14722.061000000002,14718.518999999998
10.01.2021 00:03:03.415,14722.011,14718.788999999999
10.01.2021 00:03:04.693,14721.993,14719.059
10.01.2021 00:03:04.744,14722.591,14719.048999999999
10.01.2021 00:03:04.853,14722.503,14719.208999999999
10.01.2021 00:03:04.903,14722.501,14719.268999999998
10.01.2021 00:03:05.021,14722.401000000002,14719.247
10.01.2021 00:03:05.072,14722.601,14719.118999999999
10.01.2021 00:03:05.816,14722.761,14719.219
10.01.2021 00:03:05.940,14722.753,14719.848999999998
10.01.2021 00:03:05.991,14723.381000000001,14719.819
10.01.2021 00:03:06.806,14722.691,14719.188999999998
10.01.2021 00:03:07.313,14722.633,14719.339
10.01.2021 00:03:07.363,14722.891000000001,14719.368999999999
10.01.2021 00:03:07.486,14722.593,14719.339
10.01.2021 00:03:07.536,14722.641000000001,14719.128999999999
10.01.2021 00:03:07.648,14722.221000000001,14718.739
10.01.2021 00:03:07.698,14722.211000000001,14718.708999999999
10.01.2021 00:03:07.799,14722.401000000002,14719.139
10.01.2021 00:03:08.806,14722.501,14719.127
10.01.2021 00:03:08.857,14722.581,14719.048999999999
10.01.2021 00:03:09.591,14722.513,14719.139
10.01.2021 00:03:09.642,14722.631000000001,14719.139
10.01.2021 00:03:10.766,14722.581,14719.288999999999
10.01.2021 00:03:10.922,14722.533000000001,14719.139
10.01.2021 00:03:10.973,14722.611,14719.389
10.01.2021 00:03:11.351,14722.613000000001,14719.258999999998
10.01.2021 00:03:11.402,14722.731000000002,14719.319
10.01.2021 00:03:11.511,14722.641000000001,14719.237
10.01.2021 00:03:11.562,14722.621000000001,14719.159
10.01.2021 00:03:13.077,14722.711000000001,14719.239
10.01.2021 00:03:15.846,14722.703000000001,14720.038999999999
10.01.2021 00:03:15.897,14723.581,14720.018999999998
10.01.2021 00:03:16.050,14723.001,14719.749
10.01.2021 00:03:16.164,14723.273000000001,14719.919
10.01.2021 00:03:16.215,14723.101,14719.919
10.01.2021 00:03:16.380,14723.661,14720.128999999999
10.01.2021 00:03:16.485,14723.653,14720.298999999999
10.01.2021 00:03:16.535,14723.691,14720.258999999998
10.01.2021 00:03:16.656,14723.753,14720.339
10.01.2021 00:03:16.706,14723.841,14720.419
10.01.2021 00:03:17.123,14723.621000000001,14720.337
10.01.2021 00:03:17.174,14723.611,14720.188999999998
10.01.2021 00:03:17.284,14723.361,14719.889
10.01.2021 00:03:17.334,14723.381000000001,14719.868999999999
10.01.2021 00:03:18.128,14723.313,14720.079
10.01.2021 00:03:18.179,14723.541000000001,14720.298999999999
10.01.2021 00:03:18.450,14723.341,14720.027
10.01.2021 00:03:18.500,14723.341,14719.878999999999
10.01.2021 00:03:18.793,14723.313,14720.149
10.01.2021 00:03:18.843,14723.671,14720.188999999998
10.01.2021 00:03:19.452,14722.601,14719.329
10.01.2021 00:03:19.502,14722.801000000001,14719.358999999999
10.01.2021 00:03:19.612,14722.691,14719.386999999999
10.01.2021 00:03:19.662,14722.751,14719.278999999999
10.01.2021 00:03:19.776,14722.301000000001,14718.899
10.01.2021 00:03:19.827,14722.351,14718.878999999999
10.01.2021 00:03:19.951,14722.281,14718.827
10.01.2021 00:03:20.002,14722.281,14718.729
10.01.2021 00:03:20.196,14722.253,14718.919
10.01.2021 00:03:20.246,14722.311000000002,14718.878999999999
10.01.2021 00:03:20.583,14722.281,14718.907
10.01.2021 00:03:20.633,14722.211000000001,14718.768999999998
10.01.2021 00:03:20.937,14721.911,14718.796999999999
10.01.2021 00:03:20.987,14722.151000000002,14718.669
10.01.2021 00:03:21.095,14722.011,14718.716999999999
10.01.2021 00:03:21.145,14721.981000000002,14718.608999999999
10.01.2021 00:03:21.416,14721.761,14718.249
10.01.2021 00:03:21.466,14721.761,14718.499
10.01.2021 00:03:21.661,14721.723,14718.309
10.01.2021 00:03:21.712,14721.601,14718.309
10.01.2021 00:03:22.434,14721.803,14718.708999999999
10.01.2021 00:03:22.484,14722.171,14718.608999999999
10.01.2021 00:03:22.788,14721.821000000002,14718.319
10.01.2021 00:03:22.839,14721.601,14718.368999999999
10.01.2021 00:03:22.983,14722.271,14718.739
10.01.2021 00:03:23.110,14722.131000000001,14718.757
10.01.2021 00:03:23.161,14721.911,14718.628999999999
10.01.2021 00:03:23.313,14722.271,14718.739
10.01.2021 00:03:23.643,14722.111,14719.098999999998
10.01.2021 00:03:23.770,14722.363000000001,14719.368999999999
10.01.2021 00:03:23.820,14722.821000000002,14719.589
10.01.2021 00:03:23.973,14722.311000000002,14719.018999999998
10.01.2021 00:03:25.301,14722.583,14719.239
10.01.2021 00:03:25.351,14722.691,14719.208999999999
10.01.2021 00:03:25.460,14722.743,14719.659
10.01.2021 00:03:25.511,14723.161,14719.639
10.01.2021 00:03:26.499,14723.193000000001,14719.768999999998
10.01.2021 00:03:26.549,14723.271,14719.749
10.01.2021 00:03:26.751,14723.253,14719.919
10.01.2021 00:03:26.801,14723.371000000001,14719.889
10.01.2021 00:03:27.610,14723.281,14719.886999999999
10.01.2021 00:03:27.660,14723.191,14719.708999999999
10.01.2021 00:03:27.770,14723.223,14719.839
10.01.2021 00:03:27.821,14723.301000000001,14719.919
10.01.2021 00:03:28.699,14723.383,14720.089
10.01.2021 00:03:28.749,14723.541000000001,14720.018999999998
10.01.2021 00:03:29.673,14723.261,14719.719
10.01.2021 00:03:29.723,14723.221000000001,14719.729
10.01.2021 00:03:29.834,14723.193000000001,14719.809
10.01.2021 00:03:29.884,14723.341,14719.858999999999
10.01.2021 00:03:30.183,14722.901000000002,14719.877
10.01.2021 00:03:30.233,14723.151000000002,14719.719
10.01.2021 00:03:30.428,14723.153,14719.848999999998
10.01.2021 00:03:30.479,14723.341,14719.839
10.01.2021 00:03:30.595,14723.151000000002,14719.899
10.01.2021 00:03:30.646,14723.091,14719.628999999999
10.01.2021 00:03:30.916,14723.011,14719.697
10.01.2021 00:03:30.966,14723.061000000002,14719.788999999999
10.01.2021 00:03:31.128,14723.013,14719.778999999999
10.01.2021 00:03:31.178,14723.211000000001,14719.778999999999
10.01.2021 00:03:31.288,14723.131000000001,14719.737
10.01.2021 00:03:31.338,14723.131000000001,14719.719
10.01.2021 00:03:31.609,14723.061000000002,14719.617
10.01.2021 00:03:31.659,14722.811000000002,14719.538999999999
10.01.2021 00:03:31.781,14723.073,14719.829
10.01.2021 00:03:31.832,14723.381000000001,14719.839
10.01.2021 00:03:32.088,14723.161,14719.837
10.01.2021 00:03:32.139,14723.131000000001,14719.698999999999
10.01.2021 00:03:32.570,14722.913,14719.868999999999
10.01.2021 00:03:32.621,14723.381000000001,14719.829
10.01.2021 00:03:32.729,14723.111,14719.837
10.01.2021 00:03:32.779,14723.141000000001,14719.708999999999
10.01.2021 00:03:32.902,14723.081,14719.617
10.01.2021 00:03:32.953,14723.001,14719.559
10.01.2021 00:03:33.216,14722.701000000001,14719.219
10.01.2021 00:03:33.357,14722.763,14719.909
10.01.2021 00:03:33.408,14723.341,14719.848999999998
10.01.2021 00:03:34.067,14723.211000000001,14719.886999999999
10.01.2021 00:03:34.117,14723.211000000001,14719.809
10.01.2021 00:03:35.985,14723.203000000001,14720.048999999999
10.01.2021 00:03:36.036,14723.581,14720.118999999999
10.01.2021 00:03:36.186,14723.681,14720.118999999999
10.01.2021 00:03:36.305,14723.001,14719.819
10.01.2021 00:03:36.356,14723.231000000002,14719.758999999998
10.01.2021 00:03:36.847,14723.611,14720.198999999999
10.01.2021 00:03:37.836,14723.741000000002,14720.309
10.01.2021 00:03:37.982,14723.693000000001,14721.368999999999
10.01.2021 00:03:38.033,14724.601,14721.309
10.01.2021 00:03:39.307,14724.721000000001,14721.386999999999
10.01.2021 00:03:39.358,14724.711000000001,14721.249
10.01.2021 00:03:39.487,14724.621000000001,14721.178999999998
10.01.2021 00:03:39.933,14724.593,14721.278999999999
10.01.2021 00:03:39.983,14724.731000000002,14721.268999999998
10.01.2021 00:03:40.337,14724.773000000001,14721.399
10.01.2021 00:03:40.388,14724.801000000001,14721.589
10.01.2021 00:03:40.925,14724.893,14722.089
10.01.2021 00:03:40.976,14725.511,14722.048999999999
10.01.2021 00:03:41.137,14725.341,14721.819
10.01.2021 00:03:41.246,14725.373,14722.399
10.01.2021 00:03:41.297,14725.871000000001,14722.399
10.01.2021 00:03:41.566,14725.341,14721.858999999999
10.01.2021 00:03:41.616,14725.381000000001,14721.829
10.01.2021 00:03:41.974,14725.113000000001,14722.108999999999
10.01.2021 00:03:42.024,14725.571000000002,14722.059
10.01.2021 00:03:42.134,14725.593,14722.708999999999
10.01.2021 00:03:42.184,14726.151000000002,14722.669
10.01.2021 00:03:42.295,14726.021,14722.687
10.01.2021 00:03:42.345,14726.001,14722.548999999999
10.01.2021 00:03:42.458,14725.741000000002,14722.298999999999
10.01.2021 00:03:42.614,14725.783000000001,14722.608999999999
10.01.2021 00:03:42.665,14726.011,14722.608999999999
10.01.2021 00:03:43.288,14725.813,14722.878999999999
10.01.2021 00:03:43.338,14726.381000000001,14722.858999999999
10.01.2021 00:03:43.449,14726.113000000001,14723.858999999999
10.01.2021 00:03:43.499,14727.311000000002,14723.909
10.01.2021 00:03:43.608,14727.313,14724.268999999998
10.01.2021 00:03:43.659,14727.701000000001,14724.298999999999
10.01.2021 00:03:43.778,14727.871000000001,14724.309
10.01.2021 00:03:44.438,14727.991000000002,14724.569
10.01.2021 00:03:44.656,14727.813,14725.079
10.01.2021 00:03:44.706,14728.491000000002,14725.069
10.01.2021 00:03:44.807,14728.621000000001,14725.219
10.01.2021 00:03:44.934,14728.673,14725.319
10.01.2021 00:03:44.984,14728.781,14725.378999999999
10.01.2021 00:03:45.254,14728.603000000001,14725.608999999999
10.01.2021 00:03:45.304,14728.811000000002,14725.538999999999
10.01.2021 00:03:45.430,14728.781,14725.348999999998
10.01.2021 00:03:45.836,14728.873,14726.038999999999
10.01.2021 00:03:45.886,14729.581,14726.089
10.01.2021 00:03:46.420,14729.241000000002,14725.719
10.01.2021 00:03:46.948,14728.363000000001,14725.798999999999
10.01.2021 00:03:46.998,14728.361,14724.839
10.01.2021 00:03:47.102,14728.313,14725.118999999999
10.01.2021 00:03:47.153,14728.681,14725.208999999999
10.01.2021 00:03:47.261,14728.613000000001,14725.208999999999
10.01.2021 00:03:47.311,14728.711000000001,14725.208999999999
10.01.2021 00:03:47.423,14728.783000000001,14725.628999999999
10.01.2021 00:03:47.474,14729.171,14725.659
10.01.2021 00:03:47.582,14728.731000000002,14725.309
10.01.2021 00:03:47.632,14728.701000000001,14725.258999999998
10.01.2021 00:03:47.743,14728.571000000002,14725.247
10.01.2021 00:03:47.793,14728.541000000001,14725.079
10.01.2021 00:03:48.001,14728.583,14725.169
10.01.2021 00:03:48.051,14728.591,14725.149
10.01.2021 00:03:48.675,14728.571000000002,14725.177
10.01.2021 00:03:48.726,14728.531,14725.038999999999
10.01.2021 00:03:49.064,14728.331,14725.027
10.01.2021 00:03:49.114,14728.331,14724.819
10.01.2021 00:03:49.587,14728.161,14724.827
10.01.2021 00:03:49.637,14728.131000000001,14724.618999999999
10.01.2021 00:03:49.745,14728.193000000001,14724.758999999998
10.01.2021 00:03:49.795,14728.231000000002,14724.719
10.01.2021 00:03:49.906,14727.601,14724.358999999999
10.01.2021 00:03:49.956,14727.841,14724.409
10.01.2021 00:03:50.070,14727.823,14724.688999999998
10.01.2021 00:03:50.120,14728.131000000001,14724.659
10.01.2021 00:03:50.230,14728.103000000001,14725.268999999998
10.01.2021 00:03:50.281,14728.761,14725.239
10.01.2021 00:03:50.391,14728.723,14725.839
10.01.2021 00:03:50.442,14729.341,14725.889
10.01.2021 00:03:51.072,14729.303,14726.098999999998
10.01.2021 00:03:51.122,14729.511,14726.059
10.01.2021 00:03:51.233,14729.301000000001,14726.046999999999
10.01.2021 00:03:51.283,14729.311000000002,14725.868999999999
10.01.2021 00:03:52.486,14729.001,14725.548999999999
10.01.2021 00:03:52.692,14728.581,14725.079
10.01.2021 00:03:53.768,14728.281,14725.046999999999
10.01.2021 00:03:53.818,14728.341,14724.829
10.01.2021 00:03:55.004,14728.271,14724.886999999999
10.01.2021 00:03:55.054,14728.251,14724.768999999998
10.01.2021 00:03:55.340,14728.203000000001,14724.868999999999
10.01.2021 00:03:55.391,14728.331,14724.868999999999
10.01.2021 00:03:56.078,14728.333,14725.378999999999
10.01.2021 00:03:56.128,14728.811000000002,14725.368999999999
10.01.2021 00:03:56.242,14728.813,14726.089
10.01.2021 00:03:56.293,14729.361,14725.819
10.01.2021 00:03:56.392,14729.383,14726.659
10.01.2021 00:03:56.443,14730.121000000001,14726.678999999998
10.01.2021 00:03:56.552,14730.103000000001,14726.878999999999
10.01.2021 00:03:56.602,14730.331,14726.839
10.01.2021 00:03:57.407,14730.231000000002,14726.907
10.01.2021 00:03:57.457,14730.271,14726.719
10.01.2021 00:03:57.731,14730.193000000001,14727.229
10.01.2021 00:03:57.781,14730.731000000002,14727.489
10.01.2021 00:03:57.891,14730.683,14727.688999999998
10.01.2021 00:03:57.942,14731.091,14727.628999999999
10.01.2021 00:03:58.052,14731.143,14728.079
10.01.2021 00:03:58.103,14731.581,14728.298999999999
10.01.2021 00:03:58.533,14731.583,14728.188999999998
10.01.2021 00:03:58.583,14731.611,14728.149
10.01.2021 00:03:58.693,14731.613000000001,14729.008999999998
10.01.2021 00:03:58.744,14732.501,14729.108999999999
10.01.2021 00:03:58.853,14732.353000000001,14729.059
10.01.2021 00:03:58.904,14732.101,14728.858999999999
10.01.2021 00:03:59.174,14731.581,14728.159
10.01.2021 00:03:59.224,14731.591,14728.149
10.01.2021 00:03:59.334,14731.111,14727.628999999999
10.01.2021 00:03:59.385,14731.161,14727.708999999999
10.01.2021 00:03:59.493,14730.801000000001,14727.707
10.01.2021 00:03:59.544,14731.051000000001,14727.589
10.01.2021 00:03:59.954,14730.721000000001,14727.309
10.01.2021 00:04:00.106,14730.703000000001,14728.018999999998
10.01.2021 00:04:00.156,14731.511,14728.108999999999
10.01.2021 00:04:00.285,14731.161,14727.688999999998
10.01.2021 00:04:00.438,14731.103000000001,14728.048999999999
10.01.2021 00:04:00.489,14731.311000000002,14728.298999999999
10.01.2021 00:04:01.331,14731.593,14728.219
10.01.2021 00:04:01.382,14731.771,14728.229
10.01.2021 00:04:01.980,14732.341,14728.819
10.01.2021 00:04:02.335,14732.263,14728.899
10.01.2021 00:04:02.385,14732.261,14728.739
10.01.2021 00:04:02.975,14732.273000000001,14729.378999999999
10.01.2021 00:04:03.026,14732.871000000001,14729.389
10.01.2021 00:04:03.136,14731.811000000002,14728.339
10.01.2021 00:04:03.187,14731.611,14728.339
10.01.2021 00:04:03.295,14731.793,14728.559
10.01.2021 00:04:03.345,14732.071000000002,14728.598999999998
10.01.2021 00:04:03.455,14732.093,14728.708999999999
10.01.2021 00:04:03.506,14731.911,14728.649
10.01.2021 00:04:04.096,14731.913,14728.848999999998
10.01.2021 00:04:04.146,14732.351,14728.878999999999
10.01.2021 00:04:04.257,14732.343,14729.239
10.01.2021 00:04:04.307,14732.781,14729.298999999999
10.01.2021 00:04:04.431,14732.693000000001,14729.548999999999
10.01.2021 00:04:04.482,14733.021,14729.548999999999
10.01.2021 00:04:04.742,14732.791000000001,14729.589
10.01.2021 00:04:04.792,14732.861,14729.368999999999
10.01.2021 00:04:04.909,14732.721000000001,14729.229
10.01.2021 00:04:05.065,14732.321000000002,14728.819
10.01.2021 00:04:05.115,14732.301000000001,14728.829
10.01.2021 00:04:05.238,14732.281,14728.758999999998
10.01.2021 00:04:05.385,14732.233,14729.178999999998
10.01.2021 00:04:05.435,14732.601,14729.178999999998
10.01.2021 00:04:05.569,14733.351,14729.839
10.01.2021 00:04:05.704,14733.121000000001,14729.708999999999
10.01.2021 00:04:05.755,14733.171,14729.678999999998
10.01.2021 00:04:05.898,14733.191,14729.798999999999
10.01.2021 00:04:06.024,14732.311000000002,14728.819
10.01.2021 00:04:06.075,14732.291000000001,14728.909
10.01.2021 00:04:06.229,14732.221000000001,14728.749
10.01.2021 00:04:06.345,14732.081,14728.737
10.01.2021 00:04:06.395,14732.161,14728.659
10.01.2021 00:04:06.754,14732.123,14728.899
10.01.2021 00:04:06.804,14732.341,14728.878999999999
10.01.2021 00:04:06.913,14732.341,14729.046999999999
10.01.2021 00:04:06.963,14732.311000000002,14729.008999999998
10.01.2021 00:04:07.075,14732.493,14729.719
10.01.2021 00:04:07.125,14733.121000000001,14729.618999999999
10.01.2021 00:04:07.394,14732.361,14728.839
10.01.2021 00:04:07.444,14732.351,14728.899
10.01.2021 00:04:07.554,14732.161,14728.896999999999
10.01.2021 00:04:07.604,14732.191,14728.719
10.01.2021 00:04:07.716,14732.093,14729.208999999999
10.01.2021 00:04:07.766,14732.791000000001,14729.309
10.01.2021 00:04:08.210,14733.051000000001,14729.518999999998
10.01.2021 00:04:08.364,14732.813,14730.219
10.01.2021 00:04:08.414,14733.611,14730.139
10.01.2021 00:04:08.540,14734.171,14730.708999999999
10.01.2021 00:04:08.869,14733.791000000001,14730.378999999999
10.01.2021 00:04:08.920,14733.611,14730.378999999999
10.01.2021 00:04:09.029,14733.681,14730.367
10.01.2021 00:04:09.079,14733.761,14730.309
10.01.2021 00:04:09.200,14733.161,14729.899
10.01.2021 00:04:09.250,14733.101,14729.628999999999
10.01.2021 00:04:09.398,14732.913,14729.909
10.01.2021 00:04:09.448,14733.361,14730.098999999998
10.01.2021 00:04:09.669,14732.901000000002,14729.886999999999
10.01.2021 00:04:09.719,14732.901000000002,14729.678999999998
10.01.2021 00:04:10.246,14732.811000000002,14729.399
10.01.2021 00:04:10.296,14732.781,14729.399
10.01.2021 00:04:10.405,14732.591,14729.347
10.01.2021 00:04:10.455,14732.621000000001,14729.118999999999
10.01.2021 00:04:10.566,14732.283000000001,14729.128999999999
10.01.2021 00:04:10.617,14732.331,14728.899
10.01.2021 00:04:11.516,14732.373,14729.108999999999
10.01.2021 00:04:11.567,14732.611,14729.118999999999
10.01.2021 00:04:11.943,14732.501,14729.146999999999
10.01.2021 00:04:11.993,14732.551000000001,14729.098999999998
10.01.2021 00:04:12.102,14732.361,14729.067
10.01.2021 00:04:12.152,14732.101,14728.919
10.01.2021 00:04:12.931,14732.343,14729.208999999999
10.01.2021 00:04:12.982,14732.291000000001,14728.858999999999
10.01.2021 00:04:13.491,14732.211000000001,14728.729
10.01.2021 00:04:13.821,14732.891000000001,14729.358999999999
10.01.2021 00:04:14.098,14732.803,14729.809
10.01.2021 00:04:14.149,14733.281,14729.768999999998
10.01.2021 00:04:14.584,14733.151000000002,14729.747
10.01.2021 00:04:14.634,14733.181,14729.889
10.01.2021 00:04:14.904,14733.063,14729.628999999999
10.01.2021 00:04:14.954,14733.071000000002,14729.608999999999
10.01.2021 00:04:15.063,14732.601,14729.178999999998
10.01.2021 00:04:15.113,14732.601,14729.188999999998
10.01.2021 00:04:15.223,14732.663,14729.719
10.01.2021 00:04:15.273,14733.131000000001,14729.659
10.01.2021 00:04:15.382,14732.991000000002,14729.667
10.01.2021 00:04:15.433,14733.051000000001,14729.559
10.01.2021 00:04:15.543,14733.043,14729.909
10.01.2021 00:04:15.593,14733.341,14729.858999999999
10.01.2021 00:04:16.488,14733.191,14729.877
10.01.2021 00:04:16.538,14733.261,14729.749
10.01.2021 00:04:16.677,14733.161,14729.726999999999
10.01.2021 00:04:16.727,14733.091,14729.688999999998
10.01.2021 00:04:16.836,14733.071000000002,14729.627
10.01.2021 00:04:16.887,14733.021,14729.538999999999
10.01.2021 00:04:16.997,14733.063,14729.719
10.01.2021 00:04:17.047,14733.151000000002,14729.649
10.01.2021 00:04:17.266,14732.811000000002,14729.707
10.01.2021 00:04:17.317,14733.051000000001,14729.508999999998
10.01.2021 00:04:17.454,14733.111,14729.919
10.01.2021 00:04:17.784,14732.981000000002,14729.559
10.01.2021 00:04:18.051,14733.033000000001,14729.829
10.01.2021 00:04:18.101,14733.311000000002,14730.089
10.01.2021 00:04:18.362,14733.323,14730.118999999999
10.01.2021 00:04:18.413,14733.651000000002,14730.128999999999
10.01.2021 00:04:18.521,14733.521,14730.167
10.01.2021 00:04:18.571,14733.481000000002,14730.048999999999
10.01.2021 00:04:18.682,14732.911,14729.678999999998
10.01.2021 00:04:18.732,14733.181,14729.639
10.01.2021 00:04:19.765,14731.871000000001,14728.339
10.01.2021 00:04:19.868,14731.813,14728.778999999999
10.01.2021 00:04:19.919,14732.231000000002,14728.749
10.01.2021 00:04:20.039,14732.141000000001,14728.716999999999
10.01.2021 00:04:20.090,14731.901000000002,14728.899
10.01.2021 00:04:20.191,14731.811000000002,14728.636999999999
10.01.2021 00:04:20.241,14732.001,14728.598999999998
10.01.2021 00:04:20.351,14732.003,14728.688999999998
10.01.2021 00:04:20.402,14732.111,14728.678999999998
10.01.2021 00:04:20.836,14731.913,14728.749
10.01.2021 00:04:20.886,14732.261,14728.788999999999
10.01.2021 00:04:20.997,14731.211000000001,14727.809
10.01.2021 00:04:21.048,14731.211000000001,14727.739
10.01.2021 00:04:21.157,14731.293,14727.878999999999
10.01.2021 00:04:21.208,14731.391000000001,14727.909
10.01.2021 00:04:21.317,14731.333,14728.089
10.01.2021 00:04:21.367,14731.311000000002,14728.059
10.01.2021 00:04:21.765,14730.671,14727.159
10.01.2021 00:04:21.816,14731.071000000002,14727.598999999998
10.01.2021 00:04:21.958,14730.791000000001,14727.249
10.01.2021 00:04:22.008,14730.751,14727.288999999999
10.01.2021 00:04:22.222,14730.651000000002,14727.287
10.01.2021 00:04:22.273,14730.601,14727.128999999999
10.01.2021 00:04:22.544,14730.653,14727.649
10.01.2021 00:04:22.594,14731.171,14727.669
10.01.2021 00:04:22.737,14731.061000000002,14727.518999999998
10.01.2021 00:04:22.863,14731.013,14727.628999999999
10.01.2021 00:04:22.913,14730.901000000002,14727.639
10.01.2021 00:04:23.067,14730.791000000001,14727.378999999999
10.01.2021 00:04:23.185,14730.853000000001,14727.559
10.01.2021 00:04:23.235,14731.081,14727.798999999999
10.01.2021 00:04:23.589,14730.641000000001,14727.128999999999
10.01.2021 00:04:23.640,14730.401000000002,14727.389
10.01.2021 00:04:23.762,14730.131000000001,14726.719
10.01.2021 00:04:23.909,14730.093,14727.569
10.01.2021 00:04:23.960,14731.011,14727.579
10.01.2021 00:04:25.240,14730.641000000001,14727.399
10.01.2021 00:04:25.291,14730.581,14727.128999999999
10.01.2021 00:04:25.401,14730.501,14727.028999999999
10.01.2021 00:04:25.755,14730.583,14727.889
10.01.2021 00:04:25.806,14731.141000000001,14727.889
10.01.2021 00:04:27.029,14731.101,14728.089
10.01.2021 00:04:27.845,14731.333,14728.069
10.01.2021 00:04:27.895,14731.491000000002,14728.079
10.01.2021 00:04:28.019,14731.651000000002,14728.178999999998
10.01.2021 00:04:28.506,14731.253,14728.178999999998
10.01.2021 00:04:28.556,14731.261,14727.719
10.01.2021 00:04:28.898,14731.233,14728.149
10.01.2021 00:04:28.949,14731.601,14728.128999999999
10.01.2021 00:04:29.112,14731.571000000002,14728.117
10.01.2021 00:04:29.163,14731.491000000002,14728.048999999999
10.01.2021 00:04:29.272,14731.391000000001,14728.007
10.01.2021 00:04:29.323,14731.331,14727.858999999999
10.01.2021 00:04:29.432,14731.383,14728.278999999999
10.01.2021 00:04:29.483,14731.761,14728.219
10.01.2021 00:04:30.892,14731.713,14728.559
10.01.2021 00:04:30.942,14731.991000000002,14728.518999999998
10.01.2021 00:04:31.051,14731.983,14729.399
10.01.2021 00:04:31.102,14732.691,14729.208999999999
10.01.2021 00:04:31.211,14732.413,14729.219
10.01.2021 00:04:31.261,14732.741000000002,14729.208999999999
10.01.2021 00:04:31.533,14732.713,14729.399
10.01.2021 00:04:31.583,14732.861,14729.348999999998
10.01.2021 00:04:31.693,14733.161,14729.628999999999
